date,actual_12m,actual_3m,actual_6m,rf_forecast_12m,rf_forecast_3m,rf_forecast_6m,lasso_forecast_3m,lasso_forecast_6m,lasso_forecast_12m,ridge_forecast_3m,ridge_forecast_6m,ridge_forecast_12m,pcr_forecast_3m,pcr_forecast_6m,pcr_forecast_12m,elastic_forecast_3m,elastic_forecast_6m,elastic_forecast_12m,ensemble_forecast_3m,ensemble_forecast_6m,ensemble_forecast_12m
2015-04-01,0.01717973524798016,-0.0718737789167023,-0.0093353161008939,2.2690497593416903e-4,-0.03087967144649769,-0.05355101526501565,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152543223151406,0.0307940665578256,0.0611908267545729,0.0116133763794658,0.0164946133633048,-0.311219520300392,0.0152665288373866,0.0308379842568889,0.0613366846204057,-0.0013373242506304294,-0.002087445114628416,-0.08326726285662832
2015-07-01,0.12158878854692969,0.0625384628158084,0.07023893522209926,-0.01730579862932216,-0.01677132768489169,-0.07482440996016973,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152470662442507,0.0307701549755697,0.0611618662399638,0.0115149716662064,0.0109559767908184,-0.440239950648613,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0033302367418551362,-0.011032759397927208,-0.1321279610126571
2015-10-01,0.09107411914366095,0.00770047240629086,0.02651505134887406,-0.01155741137016857,-0.02549445635271592,-0.04408175986682611,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152457034827542,0.0307793388290826,0.0611757368887168,0.0117336294556898,0.0085100434286933,-0.549511865930118,0.0152665288373866,0.0308379842568889,0.0613366846204057,4.949588619093601e-4,-0.001597459203016736,-0.16663118013718994
2016-01-01,0.1372337242256862,0.0188145789425832,0.0513498533248304,0.02872821121631826,-0.02744547491982079,-0.03999294476994865,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152562678900707,0.0307906504412246,0.0612226309988434,0.0119754046171182,0.0125625577704276,-0.556047305979167,0.0152665288373866,0.0308379842568889,0.0613366846204057,-7.12674708772965e-5,0.0011200878139011842,-0.15536548792133512
2016-04-01,0.1437812627420034,0.0325352743822472,0.0645590677947869,-8.289053732076996e-4,-0.011801607039007121,-0.03055334755477722,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152520242302452,0.0307878656403191,0.0612454301572523,0.0123474538023671,0.0181929426752653,-0.60083351250205,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.005265956997868393,0.0061424869202690606,-0.1801389959060018
2016-07-01,0.15007532891658662,0.0320237934125397,0.08588387090085581,0.02315248125073793,-0.00572790399471202,-0.02873385509018795,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152504680359129,0.0307969833797292,0.0612651565498723,0.0123386821338093,0.0188272921862992,-0.580909247701422,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.007287082058336727,0.006963473491946817,-0.1654972033002706
2016-10-01,0.1774762511670555,0.0538600774883161,0.0792221949472165,0.0257320823511979,0.00307964745540846,-0.02099628981439903,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152555810197868,0.0308133952512685,0.0612705029734456,0.0118450120173672,0.0190725727592158,-0.415383983641798,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.010060080164187487,0.009629892732028423,-0.10946046610571818
2017-01-01,0.1112949228552563,0.0253621174589004,0.0641914580157308,0.01460995792606183,0.00764605822079319,-0.01819475228798272,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152526964370469,0.0307978478582237,0.0612293167858666,0.0115581032815097,0.0141059719269059,-0.445890750895051,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.011485619313116596,0.00890302249904896,-0.12335049206104086
2017-04-01,0.1148568330429242,0.0388293405568304,0.098254056219839,0.03032771541702954,0.00378360961145276,-0.01399735324192438,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152565383292925,0.0308064764631736,0.0612340287607162,0.0115704224649502,0.012208502826891,-0.337433839165864,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.010203523468565153,0.00967254201604674,-0.08195736499603942
2017-07-01,0.1455149008464095,0.0594247156630086,0.0471034648395255,-0.00501883901666142,-0.00891122276670313,-0.01046221967584555,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152565575769531,0.0308049119592836,0.0612294199958014,0.0115293798232556,0.0145987851284666,-0.438884099133037,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.005958238211168524,0.011647159137301551,-0.12755783938463233
2017-10-01,-0.0644026742310401,-0.0123212508234831,0.0166027768230852,-0.02276999897505549,0.00128750307530038,-0.01174041650397745,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152548518115162,0.0307923391193197,0.0611887056434783,0.0116939680740943,0.0139065739721622,-0.638116334574481,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.00941210765363696,0.010986165529168151,-0.1998992093020194
2018-01-01,0.070721831669313,0.0289240276465683,0.098411436006884,-0.04066536669283141,-0.002859414343337,-0.01574195878845235,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152489325342532,0.0307795377215556,0.0611529526250254,0.0117732042014735,0.0113614917740381,-0.679079728780444,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.008054240797463233,0.008799690235713782,-0.21953071428274998
2018-04-01,0.07897560912141721,0.0694874083603157,-0.0810054510541253,-0.07211840413273335,9.283851790032824e-5,-0.06421679067873307,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152462423701662,0.0307697062552511,0.0611296928198168,0.0115385855737668,0.00868821832254688,-0.701532855659887,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.008959222153944443,-0.008252955366978362,-0.2375071889909345
2018-07-01,0.02130889428420951,-0.150492859414441,-0.02768960433757099,-0.08544571415408653,-0.02085574012511898,-0.06178347947654274,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152484008415756,0.0307744737034893,0.0611316124857826,0.0117855924527876,0.0055999595605315,-0.815220318643547,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.002059417723081407,-0.008469682070840645,-0.279844806770617
2018-10-01,0.2536966182087341,0.12280325507687,0.1599810601755425,-0.05813216702759578,-0.01821915841984531,-0.05141103592092607,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.015248521344099,0.0307773336111626,0.0611621270812359,0.0119741965354357,0.00616660929168625,-0.539019592874086,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.00300118648656313,-0.004822364339359074,-0.17866321094014861
2019-01-01,-0.09226335196308588,0.0371778050986725,0.0489984986217805,-0.06660803627728833,-0.00962979998492005,-0.04653675551598382,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152499594639359,0.0307730903909256,0.0611610108521474,0.0122344738466411,0.00690619211984669,-0.568872452721489,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.00595154444188565,-0.0029524910017371757,-0.19143982604887666
2019-04-01,0.05248761041024161,0.011820693523108,0.0937155580331916,-0.0735589742313802,-0.03322529414168707,-0.0448542305673341,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152524821840464,0.0307917709985762,0.0611704710891989,0.0126920424102662,0.00119467770392725,-0.620533124975804,0.0152665288373866,0.0308379842568889,0.0613366846204057,-0.0017602565157914887,-0.004289260621610216,-0.21097387603932846
2019-07-01,0.1220046941424464,0.0818948645100836,-0.1412618505848664,-0.0553333896344762,-0.02185903960479664,-0.05056567465373336,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152438728226141,0.030760999875626,0.0611482983631363,0.01253138170375,0.00427219132146858,-0.650971833551175,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0019720716405224868,-0.00517749448554626,-0.21505230827417166
2019-10-01,0.1506495948942928,-0.22315671509495,-0.04122794762294998,-0.06463200515514363,-0.03090452711049423,-0.0685114148548276,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152387886381361,0.0307507452789649,0.0611236370596132,0.0122841168657387,-0.00511368047432098,-0.678979500435246,0.0152665288373866,0.0308379842568889,0.0613366846204057,-0.0011272072022064765,-0.014291450016727894,-0.2274959561769255
2020-01-01,0.429926901531869,0.181928767472,0.2632665447273128,-0.08597555140255546,-0.01951277058377982,-0.05360970020501639,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152402081824148,0.0307725065732936,0.0611131190202886,0.0118778302870217,-0.0150683167955425,-0.379082397024912,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.002535089295218894,-0.012635170142421763,-0.1346482764690596
2020-04-01,0.32653780277204714,0.0813377772553128,0.1918775425172428,-0.07793948725911004,-0.00566162582763483,-0.07764944741656543,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152377871517871,0.030742568449954,0.0610720851467297,0.0115286058254759,-0.0131312073392449,-0.591010701105496,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.00703492238320939,-0.020012695435285444,-0.2026260344059588
2020-07-01,0.24753354274754388,0.11053976526193,0.1666603568045562,-0.05004907041145997,-0.02396451417478021,-0.05850968143756439,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.01524693866037,0.0307639387417197,0.0611126786040445,0.0119148708700372,-0.0225598937576764,-0.788566907835418,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0010657651185423296,-0.016768545484507028,-0.25916776654761114
2020-10-01,0.23817194746324588,0.0561205915426262,0.1346602602548043,-0.04535414297451113,-0.0604874045092209,-0.08037452127793786,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152314903442869,0.0307063426342399,0.0610736226305744,0.0123998031776606,-0.0258341258831128,-0.487850153498979,0.0152665288373866,0.0308379842568889,0.0613366846204057,-0.010952036995757801,-0.025167434842270252,-0.1573768912809719
2021-01-01,0.13131865356294598,0.0785396687121781,0.08087318594298766,-0.01786279921503609,-0.02169242103620447,-0.08001025934356192,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152117265690188,0.030703960902499,0.0610535927544527,0.012002715495464,-0.0335088786746003,-1.328214610017,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0018406736760927765,-0.027605059038554407,-0.42834127215919443
2021-04-01,-0.12688718012363714,0.00233351723080956,0.10351168720844156,0.00498967961014241,-0.02939760058697013,-0.05431802295376451,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152318621910735,0.0307535565956902,0.0610326991217324,0.011255419154997,-0.0369749036235265,-1.27787052896385,0.0152665288373866,0.0308379842568889,0.0613366846204057,-9.701064136332106e-4,-0.020179789993866937,-0.4039493834106584
2021-07-01,-0.1834355735896835,0.101178169977632,0.0504454676199583,-0.03302353411908584,-0.00708857219783019,-0.03386676510857634,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.015200114044436,0.0306533715635257,0.0608170711603817,0.0108321400656225,-0.0566420340880527,-1.46119698180902,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.006314560637409437,-0.019951809211034444,-0.4778011482559081
2021-10-01,-0.2162029956948472,-0.0507327023576737,-0.2303988673320787,-0.03699839484252811,-0.00487583730874045,-0.03262371318753676,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.015212957550132,0.0306981245090477,0.060921444527873,0.0103834532611477,-0.0383068237060691,-1.18182442170708,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.006906857834179751,-0.013410804128186056,-0.38596712400724503
2022-01-01,-0.097557311923134,-0.179666164974405,-0.2338810412096418,-0.05196489610775536,-0.00652257810387136,-0.03681129767341506,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152308583732779,0.03070482788594,0.0609286800769821,0.0102854151149151,-0.0316265212679334,-1.00349264496297,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.006331231794773881,-0.012577663685136154,-0.33150962033124776
2022-04-01,0.1618432076395493,-0.0542148762352368,0.0141958716372315,-0.09348202740677825,-0.02508040551234675,-0.08283629467278572,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152126391252147,0.0306911672293699,0.0609069065216764,0.0105500500783669,-0.0264113782370139,-0.642961919735263,0.0152665288373866,0.0308379842568889,0.0613366846204057,2.2742789707828372e-4,-0.02618550189347657,-0.2251790135401216
2022-07-01,0.1789006822322867,0.0684107478724683,0.1363237292865078,-0.12308028111116892,-0.04294966517807454,-0.065000008094712,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152405911691345,0.0307461446657283,0.0610425174782166,0.010660014748308,-0.0046854142894307,-0.25564261483943,0.0152665288373866,0.0308379842568889,0.0613366846204057,-0.005683019753544014,-0.012979759239471469,-0.10589345949079411
2022-10-01,0.2169685150636914,0.0679129814140395,0.14764733600231775,-0.06148381539243947,-0.03292998212651005,-0.05717141430606799,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152552623636581,0.0307833523731329,0.0611530415678367,0.0121111308202441,0.0104592034964717,-0.542142161553983,0.0152665288373866,0.0308379842568889,0.0613366846204057,-0.001854529647535949,-0.005309619478821129,-0.18082431179286193
2023-01-01,NA,0.0797343545882783,0.04257695294577889,NA,-0.02693778577888726,-0.07579717113277218,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.01526361673115,0.030797727355411,0.061264720043284,0.0132965698221963,0.0276957328444409,-0.628900127544025,0.0152665288373866,0.0308379842568889,0.0613366846204057,5.408002581530139e-4,-0.0057679036443067586,NA
2023-04-01,NA,-0.0371574016424994,0.06932117906137361,NA,-0.02448253915536744,-0.07507984173446537,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152658300589479,0.0308250604576774,0.0613450353036544,0.0139679681387253,0.0370182687080575,-0.70271112513704,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0015837530141019202,-0.002412170856243491,NA
2023-07-01,NA,0.106478580703873,NA,NA,-0.04521988715835217,NA,0.0152665288373866,0.0308379842568889,0.0613366846204057,0.0152554236379092,0.0308273430641789,0.0613000284091013,0.0137226855227242,0.0219019024554407,-0.594711853134595,0.0152665288373866,0.0308379842568889,0.0613366846204057,-0.0054139259992395895,NA,NA
