date,target_date,actual,forecast,mean_prevailing_pred,horizon
1993-10-01,1994-01-01,-0.0453477094706043,-0.013227922908494331,0.024977412110470488,3m
1994-01-01,1994-04-01,-0.00337063821884408,0.00918165183616194,0.026327624409529612,3m
1994-04-01,1994-07-01,0.040668022237663,0.03542303973016605,0.024647633647215197,3m
1994-07-01,1994-10-01,-0.00746223554308517,0.0038948938842378613,0.02437629443115869,3m
1994-10-01,1995-01-01,0.0863888187635062,0.06823051038543214,0.024047019114921953,3m
1995-01-01,1995-04-01,0.0842998826491236,0.06744534837479209,0.024134379253693376,3m
1995-04-01,1995-07-01,0.0702758174728335,0.05827047955988201,0.026502871899911355,3m
1995-07-01,1995-10-01,0.0525305294152198,0.04741894237184134,0.026033757920557583,3m
1995-10-01,1996-01-01,0.0468918895739146,0.03964587489448172,0.02564359681048276,3m
1996-01-01,1996-04-01,0.0381923588020655,0.03291539899290305,0.02520407832978019,3m
1996-04-01,1996-07-01,0.0245678586201329,0.026753303838448272,0.02595617207584408,3m
1996-07-01,1996-10-01,0.0748642588224035,0.05955003443639734,0.0271903079328523,3m
1996-10-01,1997-01-01,0.0218720748186683,0.025036569256086046,0.02962741191907515,3m
1997-01-01,1997-04-01,0.156224063237308,0.11689479016234479,0.02998550960928629,3m
1997-04-01,1997-07-01,0.0678488954354258,0.058014802746248595,0.03185633494504524,3m
1997-07-01,1997-10-01,0.0241445522158397,0.029629667238717024,0.03481362022266072,3m
1997-10-01,1998-01-01,0.126915831483555,0.07869663808560548,0.034376818133106654,3m
1998-01-01,1998-04-01,0.0287102771365535,0.01579068619928397,0.032192263971694564,3m
1998-04-01,1998-07-01,-0.108743152016741,-0.045448329700793176,0.03290797757365007,3m
1998-07-01,1998-10-01,0.189521007234396,0.12674661495920603,0.031812447563561365,3m
1998-10-01,1999-01-01,0.0454363411809379,0.04838010543835004,0.030203547377054107,3m
1999-01-01,1999-04-01,0.0649625898867812,0.041173195339022674,0.03347703491027072,3m
1999-04-01,1999-07-01,-0.0678118608134123,-0.030809105014473728,0.034825732331325646,3m
