date,target_date,actual,forecast,mean_prevailing_pred,horizon
1997-04-01,1998-04-01,0.247619556271374,0.21151465328390004,0.03185633494504524,12m
1997-07-01,1998-07-01,0.0710275088192072,0.09699700861171426,0.03481362022266072,12m
1997-10-01,1998-10-01,0.23640396383776352,0.2083638070524872,0.034376818133106654,12m
1998-01-01,1999-01-01,0.1549244735351464,0.13493083518034815,0.032192263971694564,12m
1998-04-01,1999-04-01,0.1911767862853741,0.162937118728806,0.03290797757365007,12m
1998-07-01,1999-07-01,0.23210807748870282,0.18670900276690586,0.031812447563561365,12m
1998-10-01,1999-10-01,0.1783641094164548,0.15736451808661558,0.030203547377054107,12m
1999-01-01,2000-01-01,0.15269369479450823,0.10782003994277915,0.03347703491027072,12m
1999-04-01,2000-04-01,0.05794406057641621,0.06481852417266394,0.034825732331325646,12m
1999-07-01,2000-07-01,0.1132415334289298,0.0899684451058341,0.0365488077777096,12m
1999-10-01,2000-10-01,-0.1069082311947453,-0.0708846225274551,0.0340690048285227,12m
2000-01-01,2001-01-01,-0.2558135456502676,-0.16646243416573892,0.036217957316739914,12m
2000-04-01,2001-04-01,-0.172263686251391,-0.13550127527741584,0.03526094100550089,12m
2000-07-01,2001-07-01,-0.3220924096932503,-0.23233511683051422,0.03376287351712464,12m
2000-10-01,2001-10-01,-0.13975285343533841,-0.12466089506756822,0.034425428147026246,12m
2001-01-01,2002-01-01,-0.01121464962814999,-0.06733412124282798,0.030540247438485612,12m
2001-04-01,2002-04-01,-0.2127095359511778,-0.18151750398390376,0.02634024453449531,12m
2001-07-01,2002-07-01,-0.2443355518964178,-0.19987128670292298,0.02642345426323714,12m
2001-10-01,2002-10-01,-0.2661289197672441,-0.20080640810096245,0.025067956612937876,12m
2002-01-01,2003-01-01,-0.3021521993553349,-0.17903515218940677,0.025936771699837748,12m
2002-04-01,2003-04-01,-0.015578224950253822,0.011638678003673734,0.022825319998327605,12m
